,ERR2731369
SLC6A6,79.35580135957181
KAAG1,0.0
BECN1,57.610990267815566
RHOV,2.4008931876493707
MED22,11.52244903350767
PSEN2,56.44472122996636
PRDM6,1.596245810464535
WDCP,8.86528356214356
MC2R,0.0
LHX1,0.0
RPN1,426.37628506108393
LPAR2,15.47178227047037
PCSK7,8.360099836499902
EFCAB14,56.251973963337235
BARX2,0.3564880773562619
CAMK1,45.18050890926059
PANK4,13.285626283146566
LMOD3,0.3035929310331004
ARHGEF35,0.09732155164283163
SLC35G5,0.0
CENPE,2.4507512223447376
RHBDF2,9.825865048005518
PIGF,10.355736571664393
TRNP1,12.986546163252402
TMEM82,0.1568745177555276
DNAH5,0.2616657284987204
ZNF676,0.8452373456664936
L3MBTL2,28.748768044558375
TSHB,0.0
COL5A1,163.18053233773946
SLCO1B1,0.0
FAM243B,0.0
BIVM,19.93362499217098
CSGALNACT2,63.44694069390098
CDS1,6.0414346365609255
NDUFB10,289.082783559255
ZNF354C,11.543214610712457
TEPP,0.13964832148132408
SERPINB11,0.0
CDC16,105.64246273113392
NIFK,60.01622675989809
PEX13,19.08351146661501
OR51B2,0.0
LRRC71,1.8892786193729056
PLCZ1,0.0
HECA,23.434860710477647
DBR1,30.23084515499473
CERK,52.38817810369669
PSKH2,0.0
WNT3A,0.0
CNP,95.28011841225572
LRRN3,3.127998752278818
PVRIG,3.534775821204618
EBF4,13.503955559076148
FKBP7,55.687317403778735
TBX19,7.280238926511803
KCTD13,21.300676863604078
NPAP1L,0.0
GOLGA6L2,0.0
UBL4A,50.39089956372808
GPT,1.362182286834513
PABPC1L2B,0.0
TOR3A,41.55879674601124
SRR,15.118569273439304
BUB1B,1.2703817508139374
ARG2,3.974524436876878
PNPLA4,14.064798305235204
HRAT92,0.0
CXXC4,0.0
ZBED5,63.440193449935435
LZIC,27.333195074580196
GINS4,7.269310356599892
NICN1,22.166996468022166
SLC25A33,5.505504097644315
CUZD1,0.0
SNRNP27,78.63376485263653
COPG1,188.34742965544532
C11orf42,0.1961611170894509
CNBD1,0.0
REM2,1.035599783385589
JARID2,18.49693760772985
MAML2,20.36661604188025
RAB4B,0.0
C4BPA,0.14945197785292233
B9D2,9.216650540188956
GON7,12.62641160209507
TFAMP1,0.20366165462998323
SLC66A1,28.689593205692244
LRRC4B,1.3543500032893885
SNORA114,1.6054604902214635
DRAXIN,0.96818095958162
CPNE2,51.044199703805944
PTPN23,43.63575395223945
ZNF17,5.632329008504717
OR2G6,0.0
OR11H12,0.0
CHDH,10.326987928457298
LAMTOR5,228.37202165472775
SNORD165,0.0
RNF216P1,32.092362379531885
RBAKDN,0.19548353119276887
ZNF890P,0.07012699167324236
PTCD1,0.04142934281135182
MSH4,0.2769898184413904
ZNF815P,2.286970216219408
CDK16,92.27326151564311
GPKOW,46.216056096221415
SNORA80D,1.6768142897868619
YY1,63.43485464049057
PMS2CL,9.442934327554033
EBLN2,2.4516598821793463
NEUROD6,0.0
RBMXL1,21.048353936375086
PFAS,14.356297423314878
MGC4859,0.0
STK4,14.008667768758686
DHX30,59.17590811986799
LINC01579,0.0
SMIM25,15.935992522713196
GK,11.869954771486633
VCX,0.0
METTL17,59.19040020136284
YWHAB,299.65855625405356
LINC02587,2.0500613218795523
TMEM109,170.60148016674856
KCCAT333,0.16415513351793065
UCP1,0.0
TMEM61,0.1802308352876006
NOP53,337.2972148674656
CHP2,0.0
PIK3C2B,7.023836875178729
MAGIX,1.0073421552208366
RNF112,10.127451145310063
NCBP3,12.778947611682131
RPL23P8,0.0
LINC01162,0.0
AMMECR1,6.725202517556981
RNF169,6.581528161137414
SNHG26,13.647466237976948
SNORD93,10.70668583681476
ITM2B,186.93586552158376
TCERG1L,0.08646674145195811
BPIFC,0.0
SNORD65C,0.0
RPS2P32,4.196125515417854
CLK2P1,0.24985643390863835
ZNF329,16.141553962773926
PDE6H,0.0
NOVA2,1.1427194156575082
ERCC5,2.050351867193482
SELP,0.0
UBE2G1,42.90162035983318
UBE2D2,106.5107639288115
LINC02864,0.0
DCAF7,36.242813604560666
KIAA0087,0.15720133966751831
UBE2B,103.84127047595747
SEMG1,0.0
FOXE1,0.0
FOXD1,20.60778040007977
TSL,0.6901522229305682
EIF5B,69.50818816657865
ZNRF2P2,0.0
ZNF385C,0.4795973074602253
DKFZP586I1420,5.236608560727823
LINC01176,3.3243136444375896
LBH,46.97369177669134
ITPRID1,0.0
FAM156B,0.0
FBN1,163.59122408153402
DPY19L1P1,3.1556039567135703
ZNRF2P1,0.6677579030124671
LINC00997,9.100666475772519
DPY19L1P2,1.8443519096497858
RP9P,17.627881913063884
SPEGNB,2.360913371202974
MACROH2A2,34.506182259938484
OTOGL,0.15442736660080023
TERF2IP,139.61767508841666
DPY19L2P1,0.0
MGMT,28.138972591704388
TTC30B,3.278132201597538
SRRM2,227.8592049707081
MRPL19,12.916827265511511
DHCR24,60.93752285226492
MAPK6,62.262348234843884
TUBA1B,926.7933159652424
FAM183BP,0.6872189712241236
C12orf29,21.12465934535304
SNORA20B,0.0
LINC00265,10.967535325640812
GOLGA1,23.3703627870694
LINC01450,0.0
LINC01449,0.7458646758524756
LINC01448,0.0
C7orf25,16.507212005432454
LUARIS,0.07763029119383619
SLC35D1,15.607937951681517
RASA4CP,0.7412243913596148
LINC00957,0.5797750034408188
LY96,99.38192010200181
MTREX,46.83417240970588
EDARADD,0.7464236271982883
SLC15A1,0.0
KCTD16,0.18334067081443078
KRT24,0.24043540002254526
PIH1D2,5.134163340893793
TIMP3,465.4489246240307
C15orf39,23.941497588414446
SNORA9,1.7020295422648595
STAR,1.3238007550948907
IFNLR1,0.14886229446814536
SNORA5A,5.912647402420091
SNORA5C,0.0
SNORA5B,1.7149237054638358
SNORD151,0.0
LINC01447,0.08198838432496426
LINC00525,0.0
KIF20A,10.13979145643268
CT47A5,0.0
LMOD1,49.89130981777983
ZBTB8B,0.07939709127400767
CT47B1,0.0
PIEZO1,43.34862408317216
RBM38,24.540102935708166
KDM7A,11.784985464011784
AVPI1,62.47810043745847
SLX1B,0.0
SLC3A1,0.11444384687625195
CD200R1L,0.0
LINC01446,0.0
LINC01445,0.0
NLRP10,0.1241646688488156
LITAF,132.6809393174652
TIMM10B,33.65507016526123
FKBP9P1,5.489086545131579
ADAMTS17,1.5022178895704703
SNORA22B,1.6403618052262778
SNORA15,0.0
PLBD1,66.69828268750419
CORIN,0.1489275849481752
DKFZp434L192,0.0
GUSBP10,0.0
ZNF733P,0.0
ZNF722P,0.0
LINC01005,0.0
YWHAEP1,0.0
NXF5,0.41998131562379654
RNF44,31.27551543778224
CCT6P3,3.8333588710368094
SNORA22C,1.689327829262883
INTS4P1,0.17671344974334607
SNAI2,148.12692839056393
YIPF4,15.195472030094866
INTS4P2,0.3841118706808139
CCT6P1,5.96047661615913
SNORA22,11.825294804840182
LINC00174,14.429547923188476
DCDC2,0.04689660847756916
FOXS1,7.302255778104076
FEN1,25.825934373949433
GTF2IRD1P1,0.09330994605161845
GTF2IP23,3.519843407132771
LINC02604,39.33931045564011
PMS2P4,2.0325021694386205
STAG3L4,9.611983820542536
LINC01372,2.9967505891812043
CTNNBIP1,42.96209067320679
ATP6V1E1,281.3523834561472
TGFA,0.3618610422125107
SBDSP1,70.8351337227891
SPDYE7P,0.0
MTURN,25.26572894027921
NSUN5P2,1.7935365069027553
TRIM74,0.0
STAG3L3,2.4026342269442575
PMS2P7,0.0
CRYBG1,5.659811954320929
SPDYE10P,0.0
GTF2IP4,0.0
GTF2IP1,0.9668597137996716
NCF1B,0.0
PLA2G4F,0.0
RILP,8.530617919096887
ZNF585B,7.817196196860163
UBTD2,65.0775666382642
LCE5A,0.0
CFAP300,4.697300957482401
LCE2C,0.0
LCE2A,0.0
DMRTC1,0.0
CDX1,3.5709059241658236
GOLGA7B,3.0599471640674314
ARMH3,25.320959380844663
SPPL3,37.39072831675879
ZNF587B,5.158655056435743
IFNG,0.0
EIF2B5,67.23946762734319
IL10RB,65.31023199788085
SNRPD1,25.7217375205675
STAG3L2,16.126139561197284
PMS2P5,1.8957087660398264
ENTPD2,0.3230779197733963
DHRS11,3.473993961761394
NCF1C,0.0
XPO5,19.87216935033666
STAG3L1,0.3176378799643026
NSUN5P1,17.243021944780914
EBF2,1.9941591045529132
PMS2P3,7.239011724063202
SERPINB3,0.0
SNORA14A,2.5339917438943247
NACAD,9.47888971196202
GTF2IP7,0.30182657216163505
SLC7A13,0.0
C9orf47,0.9709494508876132
FDPSP2,0.15906339127169086
PMS2P9,1.1648538376735489
FAM185BP,1.27174117483835
APTR,6.0897290765450505
CCDC155,0.0
OR2W5,0.0
OR4D6,0.0
RPL13AP17,0.0
TEX44,0.0
LRRN4,0.07712774416396126
CNST,16.72304299765918
RNASEH2B,29.569900254118437
FAM174C,84.82367459025264
LINC00920,0.9928505663211681
ULBP2,12.661080870519042
DBH,0.5360307975548165
CYP27B1,1.33607883966997
LINC00972,0.0
RNF212B,0.5485539477897245
PKN1,119.03505412504447
TMEM252,0.0
GIMAP7,3.5428572102992595
CROCC2,0.18969547133063658
MZT1,19.430677466030858
HOXB6,0.11584950313266447
SMCHD1,19.903951909010043
TYRP1,0.0
DPY19L2P4,0.0
NRAS,51.124230409486394
NPTX1,7.241839982918438
NPPB,0.0
MCM5,23.042861495278103
CYP1A2,0.0
MTRNR2L10,2.800008638036101
SLC12A7,5.1146790589182745
INMT,11.057538546367054
TMBIM7P,0.0
TIFA,10.440313810058962
AEN,67.38779302778694
ZNF613,5.615915546345891
C13orf46,0.20926961223568202
PGM2,26.084358073763234
OSTM1,32.70744223044335
IMP3,142.8743216891033
C1orf167,0.0
CDY2A,0.0
HAUS6,14.284612006858975
GALM,41.854080000015934
FNDC3B,88.98776044470117
DNAJC10,16.6487966850724
MCF2L2,0.15804802551851033
FCN2,0.0
WARS2,35.33287253479458
SNX27,22.000347087633727
IFNA21,0.0
SCARNA28,1.1668553047485895
TECTA,1.4174369402303135
MYH16,0.0
HS3ST3A1,5.515941894497154
MMP16,1.881842154107874
MRC2,250.6733277014734
A1BG,4.317226619845979
SAAL1,28.4941169523222
DIPK2B,4.004103656307145
RNF222,0.07373613326424311
TMEM253,3.634379595982992
EXT1,106.41609283294781
HEMGN,0.0
GNA14,4.124882569089226
ANXA13,0.0
AZGP1P1,0.0
GABRP,1.8128749234549708
SLC39A3,19.442464142917594
OR8B8,0.0
OR4D1,0.0
FZD9,0.3864616801045264
SNN,37.52026092358562
H2AC13,0.0
GJE1,0.0
PMS2P1,15.807122850362312
STAG3L5P,1.3973452414890515
PVRIG2P,0.0
OTP,0.0
S100A12,0.0
PCDH18,57.72949146338213
TMEM199,25.26646840288834
C5orf15,181.20974902003104
DROSHA,23.765707240150906
ZRSR2,33.78320252603345
VAT1L,0.5374121240018563
BANCR,0.0
SGTA,101.56714435246417
MYL10,0.0
OR7D2,0.0350961130420506
SPPL2C,0.0
EXOC8,11.140951413613296
ACSM2B,0.0
SMPD5,0.3936868332543067
TMSB4X,7730.4050835687285
SPESP1,6.359610384273429
AQR,14.577119537034271
ELOA3,0.0
LNCPRESS1,0.0
LINC01007,0.0
SLC22A15,15.732830355502873
PRM3,0.0
CDH22,0.0
SECTM1,78.88477809616376
RBBP7,198.48996614194292
TMEM41A,20.17557300545689
CFP,0.8066445336277759
RASA4DP,0.6612098910279927
TMEM88B,0.0
PSKH1,57.450189332310096
CT47A2,0.0
GM2A,51.4391413064197
COL5A2,136.620832167687
C1orf87,0.0
RPL19P12,0.6986726207445257
DPY19L2P2,0.4282577880269141
BPIFB3,0.0
RTL8C,455.30576424004846
NMI,31.312357974457676
LINC01004,1.1656164733389403
RAB3IP,2.3971758428368903
ASXL3,0.49089490539937686
MAU2,38.47587959366974
ABCC12,0.0
LIX1,0.0901872227574607
EID2,40.818252876642326
DUSP21,0.0
CERS2,252.17467733080008
NSUN3,7.815571425336274
TPD52L3,0.0
RAB39B,0.530606338403109
CEP350,10.429149858127172
KRT18,29.041381858901417
KIT,21.27684901805962
WFDC2,7.385967705013557
TBX1,19.335092020161806
HTR1A,0.0
PAGE1,0.0
B4GALT3,58.209410345458195
EIF3IP1,0.0
KCNJ2,0.9241303471269214
ATP2A1,2.7429225394911825
CLIP2,43.90119290533475
INSR,10.370005735395921
SLC6A18,0.0
LSMEM1,3.1125865254168623
PRKCA,23.25822230261596
HRAT17,0.0
ANKRD34A,1.2551701087952667
TIGD1,7.303666569405875
ATPAF2,21.718686052197505
ZNF800,11.184385051596474
MAT2B,98.34256508421112
C3orf62,14.978586558715085
LINC01393,1.5256608533865295
LINC01392,0.0
SNORA25B,0.0
APBB1IP,12.724173759947396
MAFA,0.0
KCNK1,20.429309469455653
KCNJ13,0.846770308433515
KCNJ10,0.1739634421680894
LINC02476,0.0
C16orf71,1.2437908193473974
PLXDC2,86.61775884942476
GPR52,0.0
DDX50,73.04299592196307
CAPN5,49.48600192063472
KIF12,0.11301544139851541
GRIN3B,1.2073982808965136
ZYG11B,19.556827353160106
HYAL6P,0.0
GALNT6,8.168426875205359
LRRC57,14.22586844977694
TMEM151A,0.08919224945674797
CSAG1,0.0
LINC01000,14.29286895357641
DPP7,207.35259278968047
FAM47A,0.0
MBLAC1,7.212767349450838
NANOS2,0.0
KCTD21,15.362963616961364
FBXO43,0.4110834063944789
LRRC19,0.44175899187303724
ERN2,0.33918179370875984
ARAP3,22.774760841599225
TPI1P2,1.3467720126200873
TRAF4,66.25270558592906
COL15A1,2.427094779013723
KCTD3,59.428331429038636
ZNF766,11.873430698096797
AADACL2,0.027345968726893734
YWHAG,159.68092031263834
TMEM215,0.0
PAGE5,0.0
TTC22,0.050371590814692106
COPG2IT1,2.856713639911037
LINC00513,3.466065440610118
EFCAB12,0.9524681449700967
FLJ40288,0.0
DUSP28,2.4232692877045032
OR2AJ1,0.0
MFSD14C,8.56712977751366
GPN2,25.18456446171843
UQCC2,46.667845871055626
SPPL2B,41.00467549345602
TMEM87B,41.82264452812875
MCM6,44.54414938876249
S100A3,5.643994189680171
PSMC3,202.2285790851968
TLCD2,7.069251270568548
GTF2E1,19.580998868986075
RBBP6,41.699723785489056
LIPI,0.0
PNMA1,90.34787524688454
LUC7L2,5.061268703439144
CYP1B1,91.1145552894808
FAM81B,0.0
IGFL3,0.0
NDP,1.9094612985792796
SMPD4BP,43.893535622898824
LINC00466,0.0
PRSS37,0.0
ACOT1,3.3566122348936296
MOXD2P,0.0
TRY2P,0.0
OR6W1P,0.0
PCDHGA6,2.7211307542033425
HASPIN,0.85010166515482
CCNYL4,0.04078737461643718
FDX2,33.77654080761381
TCAF2P1,0.0
OR2A9P,0.0
OR2A20P,0.0
ARHGEF34P,0.2378423235513503
C11orf97,0.0
OLFML2A,140.55845680125728
CENPS,3.3439360114246663
RNY5,0.0
RNY4,0.0
RNY3,0.0
RNY1,16.02618967229921
DCBLD2,96.10009311502452
H2AC1,0.0
ATIC,98.54897776398215
PIGK,28.56690083801563
ZNF767P,10.718386250925912
RORB,0.2104027018580024
DHRS13,23.470184460469294
XRCC2,1.0438353470272437
WNT1,0.0
ZAR1L,0.0
LINC00996,0.0
ADORA2B,5.344011589333991
SERINC1,355.0929256167205
TRPM6,0.1338041902832642
TCHH,0.16180838393225613
PYY,0.2139602354642971
HEYL,16.29619185604119
HSD17B14,67.58759312333758
DDX10,20.41271127025984
AMELY,0.0
STBD1,3.030027855062162
FABP5P3,0.0
LINC01003,5.249618876317968
TLR9,1.0528833912615179
GFPT1,34.43226388710632
CIP2A,4.92956169469206
XRCC1,51.207850284083314
ENDOD1,17.716330724602535
AOX1,54.94995640937421
CACNA2D3,1.1650075528804207
BLACE,0.0
LINC01006,1.522086790943868
LINC00244,0.0
TPCN2,13.530261410546233
ATP1B1,21.196642731342266
LINC01022,0.0
XPNPEP2,64.7454916574453
HAUS7,31.601642760065005
PRSS3P2,0.0
KLHL34,0.3730347637262725
AGFG2,7.1870925825996315
DEFB124,0.0
TMEM67,7.662296563876375
PROB1,2.608295216996182
FAM83D,1.5759931774262592
COL5A3,25.56554218043816
FERMT2,150.17392344545058
BEST4,0.9011541764380029
GSDMC,0.0
RPL23AP53,3.832801149599202
FAM87A,0.05640915253456924
FBXO25,7.887379093087445
ERG28,46.249718277354
ABITRAM,30.48432501579902
CYP2J2,0.1652335249060046
CPHXL,0.0
GLYATL1B,0.0
UGT2B17,0.0
SNHG19,39.94763455080465
CCEPR,0.04523779558777504
WSPAR,0.0
LINC01589,14.197417157428827
DEFA8P,0.0
DEFA9P,0.0
DEFA10P,0.0
SCX,7.78466724579783
DEFT1P,0.0
DEFT1P2,0.0
DEFA11P,0.0
LINC00965,0.0
FAM90A7P,0.0
FAM66B,0.7750595298370679
FAM90A10P,0.0
LAMA1,16.622060756879097
FAM66E,0.0
FAM85B,1.4376843073518994
FAM86B3P,2.6389127709077127
ZNF486,8.659594207718285
SNORD3I,0.6151356769598542
LINC00599,0.038735443039224216
KBTBD7,5.090455542949875
C3orf20,0.48222443817668426
TDH,0.0
LINC00208,0.0
SNORA99,0.0
OR51A7,0.0
ARFGEF1,28.33490777193814
WNT4,0.5134398593979428
HMGN5,5.985484071571253
BHLHE41,43.36287448034178
LRRIQ1,0.08362391175516302
FAM66D,0.38822407551192545
RGPD4,0.06312602596799397
FAM90A2P,0.0
PFDN4,79.4135157852107
FAM85A,0.0
FAM66A,0.0
DEFB109A,0.0
FAM90A25P,0.08518153494683964
LINC00681,0.0
TRMT9B,0.7460136476756847
CHRNA9,0.5978079114116893
MKNK2,21.410947060871603
SMARCA5,40.44845297806399
TTF2,3.885149752901649
CYP4F22,0.0433825084555819
MMP21,0.0
ACTL9,0.0
SEC24A,27.86708482519987
STMND1,0.0
TGIF2LY,0.0
DEFB130B,0.0
HOXD8,4.885370892035633
C15orf65,7.841914403737631
MAP3K12,90.07515015842272
ZNF862,11.755453680236545
MRPL12,136.51744486646803
ODAM,0.0
THAP7,28.399782012072304
B4GALT2,86.11392149044589
ANKRD34C,0.0
CCNYL6,0.04201372106926992
KCTD9,57.16412351546119
ABHD14A,25.270189085765413
RASSF10,0.0807598748202734
BMP3,0.0
HACD2,20.11127527554053
LAMC1,378.76779539050443
SNORD3F,0.0
LINC02153,0.0
PDE7A,22.05972897629437
HYPK,1.3846341335834107
FOXRED2,18.781191640405623
CLP1,22.502102921855382
RAMP3,2.908759482283332
RAMP2,82.93206844800247
BCL7C,35.524860725536996
ZRANB2,105.00244723333259
RPS27L,102.4036798839721
TTLL7,3.7469101322376623
CCDC8,28.646009263022925
CCDC188,5.444534203118927
CNTNAP3B,0.10651031796795467
RBPMS2,20.39601323058495
CARMIL3,0.13565423950389463
FAM83E,0.5628292618628203
SFTPD,0.8821899030445297
SDAD1P1,4.88850572030391
SCN2B,2.2925858732147697
FAT1,59.67182416940827
FOXG1,0.0
FOXL1,1.4469668764851116
FOXC2,10.346331703540011
FOSL2,73.46147632810839
FOS,4503.244566698426
HYAL4,0.0
OGA,112.01003413264831
COA6,10.685293857120822
CYP27A1,243.27301353845775
PNKP,59.82914071228253
OSER1,89.33393263611755
ANKRD39,17.130011452559167
EHD1,56.58087832658908
HNRNPA0,78.70856195027605
GPR75,1.7296651699807168
MTNR1A,0.0
MAP1A,33.704114227722044
LINC02099,0.0
LINC02209,0.0
OR5D16,0.0
NBPF10,2.612227751322233
FOXI3,0.0
RD3,0.0
LYZL2,0.0
TGFB1,121.08348367023868
SNORD13,6.529901801573838
TCN1,0.0
WIPF1,56.766138039093754
LINC01288,0.0
F13B,0.0
DBT,6.403927525375928
OR51Q1,0.0
OR51M1,0.0
OR51F1,0.0
OR51B6,0.0
KLRK1,0.0
NPIPB13,0.0
CD68,240.1114468127495
C5orf24,59.50962054217806
HSF2BP,0.8339944757097811
OR2Y1,0.0
TM6SF2,11.333408836108829
C16orf72,28.106078229265165
STK11,52.48510199940976
MPV17,195.19323229614727
NR2F1,5.1273584570545925
RNF5P1,1.0451058592854403
MINDY2,13.302200938197268
PRB3,0.0
RMND5A,14.2602437963315
CALHM5,2.960595782928065
ERO1B,10.380198992543217
LIX1L,35.251543710559304
CACUL1,20.021481723816667
SNORD38D,1.6169280651516167
ADAM5,0.0
ADAM3A,0.0
SIRLNT,0.0
SNORD65B,0.0
SZT2,9.64025872460231
FAM106A,0.2977245889362907
ZNF703,60.34711017586372
ZNF556,0.06886824737487872
STAT2,187.51078597507578
GJB3,0.2869073879863452
VKORC1,482.37880326799115
UBTD1,82.05394516416037
VCPIP1,8.537756969166383
DENR,87.9171184818003
NLRP14,0.0
FAM71A,0.19675786972727194
LHX4,2.9632613925006526
CDK5R2,0.0
ASNSP1,0.2328908735815086
LINC00293,0.0
CDC14C,0.23353156374266815
SPIDR,43.41963347757234
PITPNB,84.01204356971024
HTR3C,0.0
RANBP9,67.63002315057915
PPDPFL,0.7790508868478783
CLC,0.0
CKS2,76.6203412691164
CKM,1.454819595894771
CHML,13.855787481592188
CHGB,0.45972771958006964
AKR1C4,0.0
PITX3,0.9524681449700967
CDA,12.871466921602487
PGGT1B,5.39371165428142
CD1C,0.0
CD1B,0.16273898570900527
CAT,113.48138960965886
CAMLG,92.44918655850728
BTN1A1,0.038445979809990885
BTG1,125.06828553198018
BSG,923.9990575431956
BRS3,0.0
BPI,0.9836824730960405
BNC1,1.0623359252781484
GDF15,240.14076647610094
ATP6V1B1,6.588112777256456
BAAT,0.0
AZU1,0.4367666769152658
ATP5PB,162.8002914912929
PIGB,12.918493337284644
NAPSA,0.33363290953754804
GFM1,14.924776751578635
MEP1B,0.29577952411310066
PRSS57,0.0
ARHGDIG,2.3482357792658335
MBD3L1,0.0
SLC38A4,1.8186888606274774
RNU105C,0.0
SBF1P1,0.0
MCRS1,85.21494574939398
PAPPA,14.257735942281233
SNORA1B,0.0
SNORD54,44.914668476433796
CERNA3,0.0
EXOSC9,55.003194011140465
OR52K1,0.0
OR5AS1,0.0
SDR16C6P,0.0
LINC00588,0.0
LINC01602,3.703064274387059
C9orf106,0.5370579575829807
SDC3,92.32147604934498
FXR2,56.57353601908117
LINC01301,0.3897330200078502
CNOT6,17.51086841262744
SLC22A13,0.0755321752156244
LINC02155,0.0
NRON,0.08291938795649316
WIF1,0.0
ZNF35,3.2788721862931585
LINC01289,0.0
LINC01414,0.0
LINC00251,0.0
LINC01299,0.0449146684764338
PDZD11,97.83785072188597
EPAS1,218.59738257332
C1orf210,0.15264324283292402
CHMP4B,228.56015003344794
LINC00967,0.0
ZFP92,0.6333291382288507
TMEM35A,70.97663626519314
PBOV1,0.0
SNORD87,44.67827548445257
PSMB4,707.2210857512822
SCGB2A2,0.0
TCTA,42.121465618970625
ARHGAP8,0.0
GEMIN4,32.92158824960143
LINC01592,0.04781789799772419
LINC01603,0.0
SOWAHB,0.056691692742606145
DBX1,0.0
IL23R,0.0
CAPN12,0.10851866209071252
NLRP12,0.17566212813338827
PDZK1,0.7873736665086134
LINC01139,14.637898747878122
LINC01617,0.087165933431354
CLDND2,2.905158227941816
ANKRD13B,40.778470330429364
RSKR,3.360741259487984
LINC01111,0.41434398252817517
LINC01607,0.18226242280291977
PLPP3,246.15049732430327
POLG2,16.884735547600954
IMPA1P1,0.06059152278405416
RALYL,0.05034918352340444
TPPP2,0.0
UBE2NL,0.0
C16orf86,12.884296361050037
LINC01419,0.0
NAGPA,49.93907651062915
GOLT1A,0.0
REXO1L2P,0.0
BBOF1,11.234871201165907
OSGIN2,34.38179333543922
ZNF366,0.614840836405312
CARD10,14.564545427527213
LINC00534,0.0
LINC01030,0.0
TMEM64,25.980219001605626
CLIC2,68.78262810126473
LINC00210,0.0
CLCN4,17.841472021192704
FXYD2,0.16547509438686134
DNAJC13,38.94238772950431
FLJ46284,0.0
LINC00535,1.0053001032029383
TRAPPC9,13.738676949134915
SRC,37.17676388420989
HTR5A,0.049697020663276914
OR2T33,0.0
MIB1,24.193922078650978
OR10W1,0.0
ITGA1,15.687334879488862
GPR148,0.0
CCDC88C,0.6322341417137589
LINC01298,0.0
PAGE2B,0.0
LECT2,0.0
LAMB2,297.657367271226
SNORD3H,0.0
IPO8,38.81324809159776
CCL24,0.0
SNORA72,3.4298474109276715
OR5B21,0.0
GPR143,0.2752217983236795
DNAJC11,36.06643669222912
TBX2,34.88193781099002
LRRC37A,0.04372608250361721
SNORD77B,0.0
IFIT5,33.03686232893549
VASP,101.77050584097971
FLJ42969,0.0
NACA4P,0.3220055890771356
SLC9A2,0.1616639379548126
HCN2,1.9195110948875913
LINC01181,0.7195753169522902
RDH12,0.36161330530547336
SNORD173,0.0
SAXO1,0.049773511240375184
CCDC171,0.47013484760379304
RASSF4,52.383124094168075
KLF16,21.731825322392808
RBMY3AP,0.0
ZNF449,11.728139609899927
RTL3,0.6836388950433411
ABCA13,0.0
ZNF696,4.861897103119123
ZNF837,5.822842370830173
SLC16A2,24.75921099763413
SOAT2,0.1091991939803311
LINC01608,0.0
LINC01609,0.0
LINC02237,0.0
PRSS22,0.7378954589246784
LINC00536,0.16817973931740438
BTNL10,0.0
SNORD168,0.0
TMPRSS12,0.0
FNDC8,0.1674333795275343
ICAM1,115.05421405959196
SLFN12L,0.041203117786899585
LINC01151,0.5946670642414003
GDF1,0.0
XYLT2,57.125003499368496
SAMMSON,0.1117324428041591
DRAP1,497.76599377933894
RPL9,875.9043729337859
NXPH3,6.528739276773841
NDUFB9,309.9599377188419
ZNF24,30.216597232877017
TMEM221,4.1239228840400655
MGP,479.77302079258163
LINC00964,0.0
CASC3,89.64598349903578
LINC00861,0.0
PCAT2,0.0
CASC21,0.0
CASC8,0.0
TMEM75,0.7319120110155124
LINC00824,0.0
LINC00976,0.0
LINC00977,0.0
SNX32,17.84295990991225
PRKCG,0.14377258121386238
STC2,83.95134092339696
REL,3.3943366737206375
TG,1.1512604319589275
PIP4K2B,31.475372210331017
RB1,27.157750297967745
OR2D2,0.0
TFAP2B,0.0
SULT2A1,0.059445884748221205
PIR,11.31124565756288
OR2B2,0.0
CILP,182.65477813823503
NAT2,0.0
DDX18,37.03467532119184
OR5AN1,0.0
OR5AR1,0.0
PCDHGA9,4.412952774214138
PLEK,23.12910145369052
UNC13C,0.0
ITLN2,0.0
HECTD3,59.78633101617043
PANK3,18.122373632685292
SRD5A3,17.34015959524665
HEATR6,10.692161845362444
EIF3A,163.93712307246992
HPYR1,0.0
TSTD3,5.465317603394094
MSH2,34.918390437833295
PTCSC1,0.1611747448353338
MAN1A2,25.92667021192492
NCRNA00250,0.0
LINC01591,0.0
LINC02055,0.0
PDSS1,8.487419016871865
NINJ1,167.9932052815568
PTGER4,31.339468473501167
TACR2,0.9588413204029846
PEG13,3.410394182081574
MOSMO,6.651976535802297
SBK3,1.6041963481031787
RPL29,1671.5047485178086
SHC3,5.8673130625676855
GTPBP10,12.786016827116935
ACTC1,2.1293842826164564
DSEL,17.766839084115244
PRPS1,47.09040501431819
CYP2A6,0.7070043215029783
HAND1,0.0
SYMPK,73.81869530700772
DDX23,87.25253717663976
LINC01300,0.0
LINC00051,0.0
SPACA4,0.0
GCC1,15.409387132525339
STPG2,0.0
CDC42P3,0.24659033673336206
C8orf31,1.5446418692977797
SYCE2,2.2673270144353603
URAD,0.0
HMX3,0.0
MFSD13A,6.587904669376503
SNORD149,5.305545213778743
PRSS54,0.0
DMAP1,54.188438830970945
ZNF614,5.942944336263829
PIAS3,61.857806269170396
MAGEH1,82.60930399528085
QPCT,37.39206197011344
OR51E1,0.0
SEC62,86.7878582073718
ITIH3,1.3789409577684186
IQCF6,0.0
MSMO1,48.108690053366544
MAGEB3,0.0
KLRC2,0.0
DEFB126,0.0
PAM16,0.5308863253312063
NDUFA13,537.2484018395324
EDAR,0.16718606286648918
RPA3,33.17103911875395
TMEM126A,66.41660512114221
RIMBP3B,0.0
